"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"HSBC World Match Play Championship",3831,2007-10-14,"european_tour",NA,NA,2018-06-05
"Open de Madrid",3832,2007-10-14,"european_tour",NA,NA,2018-06-05
"Portugal Masters",3833,2007-10-21,"european_tour",NA,NA,2018-06-05
"Mallorca Classic",3834,2007-10-28,"european_tour",NA,NA,2018-06-05
"Volvo Masters",3835,2007-11-04,"european_tour",NA,NA,2018-06-05
"Deutsche Bank Championship",3836,2007-09-02,"PGA",NA,NA,2018-06-05
"BMW Championship",3837,2007-09-09,"PGA",NA,NA,2018-06-05
"THE TOUR Championship presented by Coca-Cola",3838,2007-09-16,"PGA",NA,NA,2018-06-05
"Turning Stone Resort Championship",3839,2007-09-23,"PGA",NA,NA,2018-06-05
"Viking Classic",3840,2007-09-30,"PGA",NA,NA,2018-06-05
"Valero Texas Open",3841,2007-10-07,"PGA",NA,NA,2018-06-05
"Frys.com Open",3843,2007-10-14,"PGA",NA,NA,2018-06-05
"Fry's Electronics Open",3844,2007-10-21,"PGA",NA,NA,2018-06-05
"Ginn sur Mer Classic at Tesoro",3845,2007-10-28,"PGA",NA,NA,2018-06-05
"Children's Miracle Network Classic presented by Wal-Mart",3846,2007-11-04,"PGA",NA,NA,2018-06-05
"Utah EnergySolutions Championship",3847,2007-09-09,"webcom",NA,NA,2018-06-05
"Oregon Classic Pres'd by Kendall Automotive Group",3848,2007-09-16,"webcom",NA,NA,2018-06-05
"Albertsons Boise Open Pres'd by First Health",3849,2007-09-23,"webcom",NA,NA,2018-06-05
"Mark Christopher Charity Classic Pres'd by County of San Bernardino",3850,2007-10-07,"webcom",NA,NA,2018-06-05
"WNB Golf Classic",3851,2007-10-14,"webcom",NA,NA,2018-06-05
"Chattanooga Classic",3852,2007-10-21,"webcom",NA,NA,2018-06-05
"Miccosukee Championship",3853,2007-10-28,"webcom",NA,NA,2018-06-05
"Nationwide Tour Championship at Barona Creek",3854,2007-11-04,"webcom",NA,NA,2018-06-05
"ECCO Tour Championship",3855,2007-09-02,"european_challenge",NA,NA,2018-06-05
"Telia Challenge Waxholm",3856,2007-09-09,"european_challenge",NA,NA,2018-06-05
"OKI Mahou Challenge de España",3857,2007-09-16,"european_challenge",NA,NA,2018-06-05
"Kazakhstan Open",3858,2007-09-23,"european_challenge",NA,NA,2018-06-05
"The Dutch Futures",3859,2007-09-30,"european_challenge",NA,NA,2018-06-05
"Open AGF-Allianz Côtes d’Armor Bretagne",3860,2007-10-07,"european_challenge",NA,NA,2018-06-05
"doc Salbe PGA European Challenge",3861,2007-10-14,"european_challenge",NA,NA,2018-06-05
"Toscana Open Italian Federation Cup",3862,2007-10-21,"european_challenge",NA,NA,2018-06-05
"Apulia San Domenico Grand Final",3863,2007-10-28,"european_challenge",NA,NA,2018-06-05
"Fujisankei Classic",3864,2007-09-02,"JapanGolfTour",NA,NA,2018-06-05
"Suntory Open",3865,2007-09-09,"JapanGolfTour",NA,NA,2018-06-05
"ANA Open",3866,2007-09-16,"JapanGolfTour",NA,NA,2018-06-05
"Coca-Cola Tokai Classic",3867,2007-09-30,"JapanGolfTour",NA,NA,2018-06-05
"Japan Open Golf Championship",3868,2007-10-14,"JapanGolfTour",NA,NA,2018-06-05
"Bridgestone Open",3869,2007-10-21,"JapanGolfTour",NA,NA,2018-06-05
"ABC Championship",3870,2007-10-28,"JapanGolfTour",NA,NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters",3871,2007-11-11,"JapanGolfTour",NA,NA,2018-06-05
"Dunlop Phoenix",3872,2007-11-18,"JapanGolfTour",NA,NA,2018-06-05
"Casio World Open",3873,2007-11-25,"JapanGolfTour",NA,NA,2018-06-05
"Golf Nippon Series JT Cup",3874,2007-12-02,"JapanGolfTour",NA,NA,2018-06-05
"Mastercard Masters",3875,2007-11-25,"AUS Logo2","european_tour",NA,2018-06-05
"Michael Hill New Zealand Open",3876,2007-12-02,"AUS Logo2","european_tour",NA,2018-06-05
"Cadbury Schweppes Australian PGA Championship",3877,2007-12-09,"AUS Logo2",NA,NA,2018-06-05
"MFS Australian Open Championship",3878,2007-12-16,"AUS Logo2",NA,NA,2018-06-05
"Nedbank Golf Challenge",3879,2007-12-02,"sunshine_tour",NA,NA,2018-06-05
"Alfred Dunhill Championship",3880,2007-12-09,"sunshine_tour",NA,NA,2018-06-05
"South African Airways Open",3881,2007-12-16,"sunshine_tour","european_tour",NA,2018-06-05
"Brunei Open",3882,2007-09-02,"Asian Tour 2018",NA,NA,2018-06-05
"Midea China Classic",3883,2007-09-16,"Asian Tour 2018",NA,NA,2018-06-05
"Mercuries Taiwan Masters",3884,2007-09-23,"Asian Tour 2018",NA,NA,2018-06-05
"Kolon-Hana Bank Korea Open",3886,2007-10-07,"Asian Tour 2018",NA,NA,2018-06-05
"Hero Honda Indian Open",3887,2007-10-14,"Asian Tour 2018",NA,NA,2018-06-05
"Pertamina Indonesia President Invitational",3888,2007-10-28,"Asian Tour 2018",NA,NA,2018-06-05
"Barclays Singapore Open",3889,2007-11-04,"Asian Tour 2018","european_tour",NA,2018-06-05
"HSBC Champions",3890,2007-11-11,"sunshine_tour","AUS Logo2","Asian Tour 2018",2018-06-05
"UBS Hong Kong Open",3891,2007-11-18,"Asian Tour 2018","european_tour",NA,2018-06-05
"Johnnie Walker Cambodian Open",3892,2007-12-02,"Asian Tour 2018",NA,NA,2018-06-05
"Volvo Masters of Asia",3893,2007-12-09,"Asian Tour 2018",NA,NA,2018-06-05
"Canadian Tour Championship",3894,2007-09-02,"CAN3",NA,NA,2018-06-05
"Abu Dhabi Championship",3895,2008-01-20,"european_tour",NA,NA,2018-06-05
"Commercial Bank Qatar Masters",3896,2008-01-27,"european_tour",NA,NA,2018-06-05
"Dubai Desert Classic",3897,2008-02-03,"european_tour",NA,NA,2018-06-05
"Emaar-MGF Indian Masters",3898,2008-02-10,"Asian Tour 2018","european_tour",NA,2018-06-05
"Ballantines Championship",3904,2008-03-16,"Asian Tour 2018","european_tour",NA,2018-06-05
"Madeira Island Open BPI",3906,2008-03-23,"european_tour",NA,NA,2018-06-05
"Open de Andalucia",3907,2008-03-30,"european_tour",NA,NA,2018-06-05
"Estoril Open de Portugal",3908,2008-04-06,"european_tour",NA,NA,2018-06-05
"MASTERS TOURNAMENT",3909,2008-04-13,"Major Combo 2",NA,NA,2018-06-05
"Open de Espana",3912,2008-05-04,"european_tour",NA,NA,2018-06-05
"Italian Open",3913,2008-05-11,"european_tour",NA,NA,2018-06-05
"Irish Open",3914,2008-05-18,"european_tour",NA,NA,2018-06-05
"BMW PGA Championship",3915,2008-05-25,"european_tour",NA,NA,2018-06-05
"The Celtic Manor Wales Open",3916,2008-06-01,"european_tour",NA,NA,2018-06-05
"BA-CA Golf Open presented by Telekom Austria",3917,2008-06-08,"european_tour",NA,NA,2018-06-05
"Open de Saint Omer",3919,2008-06-15,"european_challenge","european_tour",NA,2018-06-05
"BMW International Open",3920,2008-06-22,"european_tour",NA,NA,2018-06-05
"Open de France ALSTOM",3921,2008-06-29,"european_tour",NA,NA,2018-06-05
"European Open",3922,2008-07-06,"european_tour",NA,NA,2018-06-05
"The Barclays Scottish Open",3923,2008-07-13,"european_tour",NA,NA,2018-06-05
"137th OPEN CHAMPIONSHIP",3924,2008-07-20,"Major Combo 2",NA,NA,2018-06-05
"SAS Masters",3928,2008-08-17,"european_tour",NA,NA,2018-06-05
"The KLM Open",3929,2008-08-24,"european_tour",NA,NA,2018-06-05
"Johnnie Walker Championship at Gleneagles",3930,2008-08-31,"european_tour",NA,NA,2018-06-05
"Omega European Masters",3931,2008-09-07,"european_tour",NA,NA,2018-06-05
"Mercedes-Benz Championship",3932,2008-09-14,"european_tour",NA,NA,2018-06-05
"The Quinn Direct British Masters",3933,2008-09-28,"european_tour",NA,NA,2018-06-05
"Alfred Dunhill Links Championship",3934,2008-10-05,"european_tour",NA,NA,2018-06-05
"Madrid Masters",3935,2008-10-12,"european_tour",NA,NA,2018-06-05
"Portugal Masters",3936,2008-10-19,"european_tour",NA,NA,2018-06-05
"CASTELLÓ MASTERS Costa Azahar",3937,2008-10-26,"european_tour",NA,NA,2018-06-05
"Volvo Masters",3938,2008-11-02,"european_tour",NA,NA,2018-06-05
"Mercedes-Benz Championship",3951,2008-01-06,"PGA",NA,NA,2018-06-05
"Sony Open in Hawaii",3952,2008-01-13,"PGA",NA,NA,2018-06-05
"Bob Hope Chrysler Classic",3953,2008-01-20,"PGA",NA,NA,2018-06-05
"Buick Invitational",3954,2008-01-27,"PGA",NA,NA,2018-06-05
"FBR Open",3955,2008-02-03,"PGA",NA,NA,2018-06-05
"AT&T Pebble Beach National Pro-Am",3956,2008-02-10,"PGA",NA,NA,2018-06-05
"Northern Trust Open",3957,2008-02-17,"PGA",NA,NA,2018-06-05
"WGC - Accenture Matchplay Championship",3958,2008-02-24,"WGC",NA,NA,2018-06-05
"Mayakoba Golf Classic",3960,2008-02-24,"PGA",NA,NA,2018-06-05
"The Honda Classic",3961,2008-03-02,"PGA",NA,NA,2018-06-05
"PODS Championship",3962,2008-03-09,"PGA",NA,NA,2018-06-05
"Arnold Palmer Invitational",3963,2008-03-16,"PGA",NA,NA,2018-06-05
"WGC - CA Championship",3964,2008-03-23,"WGC",NA,NA,2018-06-05
"Puerto Rico Open",3965,2008-03-23,"PGA",NA,NA,2018-06-05
"Zurich Classic of New Orleans",3966,2008-03-30,"PGA",NA,NA,2018-06-05
"Shell Houston Open",3967,2008-04-06,"PGA",NA,NA,2018-06-05
"Verizon Heritage",3969,2008-04-20,"PGA",NA,NA,2018-06-05
"EDS Byron Nelson Championship",3970,2008-04-27,"PGA",NA,NA,2018-06-05
"Wachovia Championship",3971,2008-05-04,"PGA",NA,NA,2018-06-05
"The PLAYERS Championship",3972,2008-05-11,"PGA",NA,NA,2018-06-05
"AT&T Classic",3973,2008-05-18,"PGA",NA,NA,2018-06-05
"Crowne Plaza Invitational",3974,2008-05-25,"PGA",NA,NA,2018-06-05
"The Memorial Tournament",3975,2008-06-01,"PGA",NA,NA,2018-06-05
"Stanford St. Jude Championship",3976,2008-06-08,"PGA",NA,NA,2018-06-05
"US OPEN",3977,2008-06-15,"Major Combo 2",NA,NA,2018-06-05
"Travelers Championship",3978,2008-06-22,"PGA",NA,NA,2018-06-05
"Buick Open",3979,2008-06-29,"PGA",NA,NA,2018-06-05
"AT&T National",3980,2008-07-06,"PGA",NA,NA,2018-06-05
"John Deere Classic",3981,2008-07-13,"PGA",NA,NA,2018-06-05
"US Bank Championship",3982,2008-07-20,"PGA",NA,NA,2018-06-05
"RBC Canadian Open",3983,2008-07-27,"PGA",NA,NA,2018-06-05
"WGC - Bridgestone Invitational",3984,2008-08-03,"WGC",NA,NA,2018-06-05
"Legends Reno-Tahoe Open",3985,2008-08-03,"PGA",NA,NA,2018-06-05
"90th PGA CHAMPIONSHIP",3986,2008-08-10,"Major Combo 2",NA,NA,2018-06-05
"Wyndham Championship",3987,2008-08-17,"PGA",NA,NA,2018-06-05
"The Barclays",3988,2008-08-24,"PGA",NA,NA,2018-06-05
"Deutsche Bank Championship",3989,2008-08-31,"PGA",NA,NA,2018-06-05
"BMW Championship",3990,2008-09-07,"PGA",NA,NA,2018-06-05
"Viking Classic",3991,2008-09-21,"PGA",NA,NA,2018-06-05
"THE TOUR Championship",3992,2008-09-28,"PGA",NA,NA,2018-06-05
"Turning Stone Resort Championship",3993,2008-10-05,"PGA",NA,NA,2018-06-05
"Valero Texas Open",3994,2008-10-12,"PGA",NA,NA,2018-06-05
"Justin Timberlake Shriners Hospitals for Children Open",3995,2008-10-19,"PGA",NA,NA,2018-06-05
"Frys.com Open",3996,2008-10-26,"PGA",NA,NA,2018-06-05
"Ginn sur Mer Classic",3997,2008-11-02,"PGA",NA,NA,2018-06-05
"Children's Miracle Network Classic",3998,2008-11-09,"PGA",NA,NA,2018-06-05
"Sail Open Presented by Jaypee Greens",4002,2008-02-24,"Asian Tour 2018",NA,NA,2018-06-05
"Johnnie Walker Classic",4003,2008-03-02,"AUS Logo2","Asian Tour 2018","european_tour",2018-06-05
"Maybank Malaysian Open",4004,2008-03-09,"Asian Tour 2018","european_tour",NA,2018-06-05
"Philippine Open",4005,2008-04-06,"Asian Tour 2018",NA,NA,2018-06-05
"Volvo China Open",4006,2008-04-20,"Asian Tour 2018","european_tour",NA,2018-06-05
"BMW Asian Open",4007,2008-04-27,"Asian Tour 2018","european_tour",NA,2018-06-05
"GS Caltex Maekyung Open",4008,2008-05-04,"Asian Tour 2018",NA,NA,2018-06-05
"Pine Valley Beijing Open",4009,2008-05-11,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Bangkok Airways Open",4011,2008-06-08,"Asian Tour 2018",NA,NA,2018-06-05
"Brunei Open",4012,2008-08-24,"Asian Tour 2018",NA,NA,2018-06-05
"Pertamina Indonesia President Invitational",4013,2008-08-31,"Asian Tour 2018",NA,NA,2018-06-05
"Mercuries Taiwan Masters",4014,2008-09-21,"Asian Tour 2018",NA,NA,2018-06-05
"Hero Honda Indian Open",4017,2008-10-12,"Asian Tour 2018",NA,NA,2018-06-05
"Midea China Classic",4018,2008-10-19,"Asian Tour 2018",NA,NA,2018-06-05
"Macau Open",4019,2008-10-26,"Asian Tour 2018",NA,NA,2018-06-05
"Iskandar Johor Open",4020,2008-11-02,"Asian Tour 2018",NA,NA,2018-06-05
"Johnnie Walker Cambodian Open",4024,2008-12-14,"Asian Tour 2018",NA,NA,2018-06-05
"Volvo Masters of Asia",4025,2008-12-21,"Asian Tour 2018",NA,NA,2018-06-05
"Hana Bank Vietnam Masters",4026,2007-11-25,"Asian Tour 2018",NA,NA,2018-06-05
"Abierto del Litoral Personal",4027,2007-12-02,"european_challenge",NA,NA,2018-06-05
"102nd Abierto Visa de la Republica",4028,2007-12-09,"european_challenge",NA,NA,2018-06-05
"Joburg Open",4029,2008-01-13,"sunshine_tour","european_tour",NA,2018-06-05
"Movistar Panama Championship",4030,2008-01-27,"webcom",NA,NA,2018-06-05
"Dimension Data Pro-Am ",4031,2008-01-27,"sunshine_tour",NA,NA,2018-06-05
"Mexico Open",4032,2008-02-03,"webcom",NA,NA,2018-06-05
"Nashua Masters",4033,2008-02-03,"sunshine_tour",NA,NA,2018-06-05
"Africa Open Golf Challenge",4034,2008-02-10,"sunshine_tour",NA,NA,2018-06-05
"Enjoy Jakarta Astro Indonesia Open",4035,2008-02-17,"Asian Tour 2018","european_tour",NA,2018-06-05
"HSBC NZ PGA Championship",4036,2008-02-17,"AUS Logo2","webcom",NA,2018-06-05
"Vodacom Championship",4037,2008-02-17,"sunshine_tour",NA,NA,2018-06-05
"The Moonah Classic",4038,2008-02-24,"AUS Logo2","webcom",NA,2018-06-05
"Telkom PGA Championship",4039,2008-02-24,"sunshine_tour",NA,NA,2018-06-05
"Tusker Kenya Open",4040,2008-03-09,"european_challenge",NA,NA,2018-06-05
"Asian Tour International",4041,2008-03-23,"Asian Tour 2018",NA,NA,2018-06-05
"Chitimacha Louisiana Open",4042,2008-03-30,"webcom",NA,NA,2018-06-05
"Abierto del Centro",4043,2008-03-30,"european_challenge",NA,NA,2018-06-05
"103 Abierto VISA de la Republica",4044,2008-04-06,"european_challenge",NA,NA,2018-06-05
"ll Club Colombia Masters",4045,2008-04-13,"european_challenge",NA,NA,2018-06-05
"Athens Regional Foundation Classic",4046,2008-04-20,"webcom",NA,NA,2018-06-05
"Token Homemate Cup",4047,2008-04-20,"JapanGolfTour",NA,NA,2018-06-05
"Livermore Valley Wine Country Championship",4048,2008-04-06,"webcom",NA,NA,2018-06-05
"Henrico County Open",4049,2008-04-27,"webcom",NA,NA,2018-06-05
"AGF-Allianz Open Côtes d'Armour Bretagne",4050,2008-04-27,"european_challenge",NA,NA,2018-06-05
"Tsuruya Open",4051,2008-04-27,"JapanGolfTour",NA,NA,2018-06-05
"Corona Mazatlan Mexican PGA Championship",4052,2008-04-27,"CAN3",NA,NA,2018-06-05
"South Georgia Classic",4055,2008-05-04,"webcom",NA,NA,2018-06-05
"Banque Populaire Moroccan Classic",4056,2008-05-04,"european_challenge",NA,NA,2018-06-05
"The Crowns",4057,2008-05-04,"JapanGolfTour",NA,NA,2018-06-05
"Fort Smith Classic",4059,2008-05-11,"webcom",NA,NA,2018-06-05
"BMW Charity Pro-Am",4060,2008-05-18,"webcom",NA,NA,2018-06-05
"Japan PGA Championship",4061,2008-05-18,"JapanGolfTour",NA,NA,2018-06-05
"Melwood Prince George's County Open",4062,2008-05-25,"webcom",NA,NA,2018-06-05
"DHL Wroclaw Open",4063,2008-05-25,"european_challenge",NA,NA,2018-06-05
"Munsingwear Open KSB Cup",4064,2008-05-25,"JapanGolfTour",NA,NA,2018-06-05
"Bank of America Open",4065,2008-06-01,"webcom",NA,NA,2018-06-05
"Oceânico Group Pro-Am Challenge",4066,2008-06-01,"european_challenge",NA,NA,2018-06-05
"Mitsubishi Diamond Cup Golf",4067,2008-06-01,"JapanGolfTour",NA,NA,2018-06-05
"The Rex Hospital Open",4068,2008-06-08,"webcom",NA,NA,2018-06-05
"Challenge de España",4069,2008-06-08,"european_challenge",NA,NA,2018-06-05
"Times Colonist Open",4070,2008-06-15,"CAN3",NA,NA,2018-06-05
"Knoxville Open",4071,2008-06-22,"webcom",NA,NA,2018-06-05
"Telenet Trophy",4072,2008-06-22,"european_challenge",NA,NA,2018-06-05
"SK Golf Challenge",4073,2008-06-15,"european_challenge",NA,NA,2018-06-05
"Gate Way To The Open Mizuno Open Yomiuri Classic ",4074,2008-06-22,"JapanGolfTour",NA,NA,2018-06-05
"Greater Vancouver Charity Classic",4075,2008-06-22,"CAN3",NA,NA,2018-06-05
"Ford Wayne Gretzky Classic",4076,2008-06-29,"webcom",NA,NA,2018-06-05
"Scottish Challenge",4077,2008-06-29,"european_challenge",NA,NA,2018-06-05
"ATB Financial Classic",4078,2008-06-29,"CAN3",NA,NA,2018-06-05
"AGF-Allianz EurOpen de Lyon",4079,2008-07-06,"european_challenge",NA,NA,2018-06-05
"Saskatchewan Open",4080,2008-07-06,"CAN3",NA,NA,2018-06-05
"Nationwide Tour Players Cup",4081,2008-07-13,"webcom",NA,NA,2018-06-05
"Credit Suisse Challenge",4082,2008-07-13,"european_challenge",NA,NA,2018-06-05
"TELUS Edmonton Open",4083,2008-07-13,"CAN3",NA,NA,2018-06-05
"Price Cutter Charity Championship",4084,2008-07-20,"webcom",NA,NA,2018-06-05
"MAN NÖ Open",4085,2008-07-20,"european_challenge",NA,NA,2018-06-05
"Canadian Tour Players Cup",4086,2008-07-20,"CAN3",NA,NA,2018-06-05
"Nationwide Children's Hospital Invitational",4087,2008-07-27,"webcom",NA,NA,2018-06-05
"SWALEC Wales Challenge",4088,2008-07-27,"european_challenge",NA,NA,2018-06-05
"Nagashima Shigeo INVITATIONAL SEGA SAMMY Cup",4089,2008-07-27,"JapanGolfTour",NA,NA,2018-06-05
"UBS Japan Golf Tour Championship Shishido Hills",4090,2008-07-06,"JapanGolfTour",NA,NA,2018-06-05
"Cox Classic",4091,2008-08-03,"webcom",NA,NA,2018-06-05
"Challenge of Ireland",4092,2008-08-03,"european_challenge",NA,NA,2018-06-05
"Sun Chlorella Classic",4093,2008-08-03,"JapanGolfTour",NA,NA,2018-06-05
"Preferred Health Systems Wichita Open",4094,2008-08-10,"webcom",NA,NA,2018-06-05
"Lexus Open",4095,2008-08-10,"european_challenge",NA,NA,2018-06-05
"Xerox Classic",4096,2008-08-17,"webcom",NA,NA,2018-06-05
"Trophée du Golf Club de Genève",4097,2008-08-17,"european_challenge",NA,NA,2018-06-05
"Desjardins Montreal Open",4098,2008-08-17,"CAN3",NA,NA,2018-06-05
"Northeast Pennsylvania Classic",4099,2008-08-24,"webcom",NA,NA,2018-06-05
"Ypsilon Golf Challenge",4100,2008-08-24,"european_challenge",NA,NA,2018-06-05
"Jane Rogers Championship of Mississauga",4101,2008-08-24,"CAN3",NA,NA,2018-06-05
"Vodafone Challenge",4102,2008-08-17,"european_challenge",NA,NA,2018-06-05
"ECCO Tour Championship",4103,2008-08-31,"european_challenge",NA,NA,2018-06-05
"KBC Augusta",4104,2008-08-31,"JapanGolfTour",NA,NA,2018-06-05
"Seaforth Country Classic",4105,2008-08-31,"CAN3",NA,NA,2018-06-05
"Utah Championship",4106,2008-09-07,"webcom",NA,NA,2018-06-05
"The Dubliner Challenge",4107,2008-09-07,"european_challenge",NA,NA,2018-06-05
"Fujisankei Classic",4108,2008-09-07,"JapanGolfTour",NA,NA,2018-06-05
"Canadian Tour Championship",4109,2008-09-07,"CAN3",NA,NA,2018-06-05
"Albertsons Boise Open",4110,2008-09-14,"webcom",NA,NA,2018-06-05
"Qingdao Golf Open",4111,2008-09-14,"european_challenge",NA,NA,2018-06-05
"Oregon Classic",4112,2008-09-21,"webcom",NA,NA,2018-06-05
"Kazakhstan Open",4113,2008-09-21,"european_challenge",NA,NA,2018-06-05
"ANA Open",4114,2008-09-21,"JapanGolfTour",NA,NA,2018-06-05
"Asia-Pacific Panasonic Open",4115,2008-09-28,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"AGF-Allianz Open de Toulouse",4116,2008-10-05,"european_challenge",NA,NA,2018-06-05
"Coca-Cola Tokai Classic",4117,2008-10-05,"JapanGolfTour",NA,NA,2018-06-05
"Kolon-Hana Bank 51st Korea Open ",4118,2008-10-05,"Asian Tour 2018",NA,NA,2018-06-05
"Canon Open",4119,2008-10-12,"JapanGolfTour",NA,NA,2018-06-05
"WNB Golf Classic",4120,2008-10-12,"webcom",NA,NA,2018-06-05
"Margara Diehl-Ako Platinum Open",4121,2008-10-19,"european_challenge",NA,NA,2018-06-05
"Japan Open Golf Championship",4122,2008-10-19,"JapanGolfTour",NA,NA,2018-06-05
"Chattanooga Classic",4123,2008-10-19,"webcom",NA,NA,2018-06-05
"Miccosukee Championship",4124,2008-10-26,"webcom",NA,NA,2018-06-05
"Apulia San Domenico Grand Final",4125,2008-10-26,"european_challenge",NA,NA,2018-06-05
"Bridgestone Open",4126,2008-10-26,"JapanGolfTour",NA,NA,2018-06-05
"mynavi ABC Championship ",4127,2008-11-02,"JapanGolfTour",NA,NA,2018-06-05
"Nationwide Tour Championship",4128,2008-11-09,"webcom",NA,NA,2018-06-05
"The Championship by Lexus",4129,2008-11-09,"JapanGolfTour",NA,NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters",4131,2008-11-16,"JapanGolfTour",NA,NA,2018-06-05
"Dunlop Phoenix Tournament",4132,2008-11-23,"JapanGolfTour",NA,NA,2018-06-05
"UBS Hong Kong Open",4133,2008-11-23,"Asian Tour 2018","european_tour",NA,2018-06-05
"Casio World Open",4134,2008-11-30,"JapanGolfTour",NA,NA,2018-06-05
"Golf Nippon Series JT Cup ",4135,2008-12-07,"JapanGolfTour",NA,NA,2018-06-05
"Hana Bank Vietnam Masters",4136,2008-12-07,"Asian Tour 2018",NA,NA,2018-06-05
"The Alfred Dunhill Championship",4138,2008-12-14,"sunshine_tour","european_tour",NA,2018-06-05
"South African Open Championship",4140,2008-12-21,"sunshine_tour","european_tour",NA,2018-06-05
"Spring International Pres. by Foster Farms Dairy",4141,2008-04-13,"CAN3",NA,NA,2018-06-05
"Stockton Sports Commission Classic Pres. By City of Stockton",4142,2008-04-20,"CAN3",NA,NA,2018-06-05
"Iberostar Riviera Maya Open",4143,2008-05-18,"CAN3",NA,NA,2018-06-05
"Piemonte Open",4144,2008-05-18,"european_challenge",NA,NA,2018-06-05
"La Loma San Luis Potosi Open",4145,2008-05-25,"CAN3",NA,NA,2018-06-05
"Singha Thailand PGA Championship ",4146,2008-06-29,"Asian Tour 2018",NA,NA,2018-06-05
"Inteco Russian Open",4147,2008-07-27,"european_tour",NA,NA,2018-06-05
"Worldwide Selangor Masters ",4148,2008-08-10,"Asian Tour 2018",NA,NA,2018-06-05
"Sport Frances Open",4149,2008-11-30,"CAN3",NA,NA,2018-06-05
"Argentina Masters",4150,2008-12-07,"CAN3",NA,NA,2018-06-05
"Costa Rica Classic",4151,2008-12-14,"CAN3",NA,NA,2018-06-05
"HSBC Champions",4152,2008-11-09,"sunshine_tour","AUS Logo2","Asian Tour 2018",2018-06-05
"Sportsbet Australian Masters",4154,2008-11-30,"AUS Logo2","european_tour",NA,2018-06-05
"Joburg Open",4156,2009-01-11,"sunshine_tour","european_tour",NA,2018-06-05
"The Abu Dhabi Golf Championship",4157,2009-01-18,"european_tour",NA,NA,2018-06-05
"Commercial Bank Qatar Masters",4158,2009-01-25,"european_tour",NA,NA,2018-06-05
"Dubai Desert Classic",4159,2009-02-01,"european_tour",NA,NA,2018-06-05
"Maybank Malaysian Open",4161,2009-02-15,"Asian Tour 2018","european_tour",NA,2018-06-05
"Johnnie Walker Classic",4162,2009-02-22,"AUS Logo2","Asian Tour 2018","european_tour",2018-06-05
"WGC - Accenture Match Play",4163,2009-03-01,"WGC",NA,NA,2018-06-05
"Barclays Singapore Open",4164,2008-11-16,"Asian Tour 2018","european_tour",NA,2018-06-05
"Nedbank Golf Challenge",4165,2008-12-07,"sunshine_tour",NA,NA,2018-06-05
